CODICE_VIA,STATO,TIPO,DENOMINAZIONE,DATA_INTITOLAZIONE,ANNO_SOPPRESSIONE,DESCRITTIVO,ANNCSU,OPENSTREETMAP,PROGANNCSU
7521,2,1,BOSSOLI CARLO,,0,CARLO BOSSOLI,CARLO BOSSOLI,CARLO BOSSOLI,
7522,2,1,PALAZZOLO DON LUIGI,,0,DON LUIGI PALAZZOLO,DON LUIGI PALAZZOLO,DON LUIGI PALAZZOLO,
7523,2,1,BORSA MARIO,,0,MARIO BORSA,MARIO BORSA,MARIO BORSA,
7524,2,3,BONOLA FEDERICO,19951212,0,FEDERICO BONOLA,FEDERICO BONOLA,FEDERICO BONOLA,
7525,2,1,FICHERA GAETANO,,0,GAETANO FICHERA,GAETANO FICHERA,GAETANO FICHERA,
7526,2,1,CILEA FRANCESCO,,0,FRANCESCO CILEA,FRANCESCO CILEA,FRANCESCO CILEA,
7527,2,1,BERTOLA DA NOVATE,19710528,0,BERTOLA DA NOVATE,BERTOLA DA NOVATE,BERTOLA DA NOVATE,
7528,2,1,LUCILIO GAIO,19710224,0,LUCILIO GAIO,LUCILIO GAIO,GAIO LUCILIO,
7529,2,1,VISCONTI ALEX,19720713,0,ALEX VISCONTI,ALEX VISCONTI,ALEX VISCONTI,
7530,2,25,SIMONETTA (DELLA),,0,DELLA SIMONETTA,DELLA SIMONETTA,DELLA SIMONETTA,
7531,2,3,PEREGO GIOVANNI,,0,GIOVANNI PEREGO,GIOVANNI PEREGO,GIOVANNI PEREGO,
7532,2,1,CALVINO GIOVANNI,,0,GIOVANNI CALVINO,GIOVANNI CALVINO,GIOVANNI CALVINO,
7533,2,1,BASCHENIS EVARISTO,19761228,0,EVARISTO BASCHENIS,EVARISTO BASCHENIS,EVARISTO BASCHENIS,
7534,2,1,BARRELLA GIOVANNI,19761228,0,GIOVANNI BARRELLA,GIOVANNI BARRELLA,GIOVANNI BARRELLA,
7535,2,1,CONSOLINI ADOLFO,19920519,0,ADOLFO CONSOLINI,ADOLFO CONSOLINI,ADOLFO CONSOLINI,
7536,2,1,BUZZI PAOLO,,0,PAOLO BUZZI,PAOLO BUZZI,PAOLO BUZZI,
7537,2,1,CARRA' CARLO,,0,CARLO CARRA',CARLO CARRA',CARLO CARRA',
7538,2,1,SERTOLI ENRICO,,0,ENRICO SERTOLI,ENRICO SERTOLI,ENRICO SERTOLI,
7539,2,1,GIGLI BENIAMINO,,0,BENIAMINO GIGLI,BENIAMINO GIGLI,BENIAMINO GIGLI,
7540,2,1,LETI GREGORIO,,0,GREGORIO LETI,GREGORIO LETI,GREGORIO LETI,
7541,2,1,BACCHELLI RICCARDO,19990107,0,RICCARDO BACCHELLI,RICCARDO BACCHELLI,RICCARDO BACCHELLI,
7542,2,1,LEVI CARLO,19940120,0,CARLO LEVI,CARLO LEVI,CARLO LEVI,
7543,2,1,SILONE IGNAZIO,20041231,0,IGNAZIO SILONE,IGNAZIO SILONE,IGNAZIO SILONE,
7544,2,4,MEDICI LUIGI,,0,LUIGI MEDICI,LUIGI MEDICI,LUIGI MEDICI,
7545,2,1,UNGARETTI GIUSEPPE,19940201,0,GIUSEPPE UNGARETTI,GIUSEPPE UNGARETTI,GIUSEPPE UNGARETTI,
7546,2,1,PICCHI ARMANDO,20000504,0,ARMANDO PICCHI,ARMANDO PICCHI,ARMANDO PICCHI,
7547,3,4,AFRICA,19700101,2015,AFRICA,AFRICA,,
7548,2,1,CASTELLANZA,19961014,0,CASTELLANZA,CASTELLANZA,CASTELLANZA,
7549,2,1,MUTTONI FRANCESCO ANTONIO,20060528,0,FRANCESCO ANTONIO MUTTONI,FRANCESCO ANTONIO MUTTONI,FRANCESCO ANTONIO MUTTONI,
7550,2,4,VALERA PAOLO,19951201,0,PAOLO VALERA,PAOLO VALERA,PAOLO VALERA,
7551,2,1,VERGIATE,19960520,0,VERGIATE,VERGIATE,VERGIATE,
7552,2,1,CASCINA DEI PRATI,19980306,0,CASCINA DEI PRATI,CASCINA DEI PRATI,CASCINA DEI PRATI,
7553,2,1,KING MARTIN LUTHER,19961111,0,MARTIN LUTHER KING,MARTIN LUTHER KING,MARTIN LUTHER KING,
7554,2,1,ZARDI FEDERICO,19980729,0,FEDERICO ZARDI,FEDERICO ZARDI,FEDERICO ZARDI,
7555,2,1,INVERNIZIO CAROLINA,19981028,0,CAROLINA INVERNIZIO,CAROLINA INVERNIZIO,CAROLINA INVERNIZIO,
7556,2,1,GANDHI MAHATMA,19991007,0,MAHATMA GANDHI,MAHATMA GANDHI,MAHATMA GANDHI,
7557,2,1,PERLASCA GIORGIO,19991105,0,GIORGIO PERLASCA,GIORGIO PERLASCA,GIORGIO PERLASCA,
7558,2,1,POPPER KARL,20051031,0,KARL POPPER,KARL POPPER,KARL POPPER,
7559,2,1,DELLA TORRE DON FRANCESCO BENIAMINO,20050208,0,DON FRANCESCO BENIAMINO DELLA TORRE,DON FRANCESCO BENIAMINO DELLA TORRE,DON FRANCESCO BENIAMINO DELLA TORRE,
7560,2,1,PEVERELLI FRANCESCO,20050415,0,FRANCESCO PEVERELLI,FRANCESCO PEVERELLI,FRANCESCO PEVERELLI,
7561,2,7,PORTELLO,20050427,0,PORTELLO,PORTELLO,PORTELLO,
7562,2,1,CONFALONIERI GIULIO,20051104,0,GIULIO CONFALONIERI,GIULIO CONFALONIERI,GIULIO CONFALONIERI,
7563,2,18,CADUTI DI NASSIRIYA (IN MEMORIA DEI),20060508,0,IN MEMORIA DEI CADUTI DI NASSIRIYA,IN MEMORIA DEI CADUTI DI NASSIRIYA,IN MEMORIA DEI CADUTI DI NASSIRIYA,
7564,2,1,QUATTROCCHI FABRIZIO,20060508,0,FABRIZIO QUATTROCCHI,FABRIZIO QUATTROCCHI,FABRIZIO QUATTROCCHI,
7565,2,1,BRUNELLI LUIGI MARIA,20071004,0,LUIGI MARIA BRUNELLI,LUIGI MARIA BRUNELLI,LUIGI MARIA BRUNELLI,
7566,2,1,MAGISTRETTI VICO,20071004,0,VICO MAGISTRETTI,VICO MAGISTRETTI,VICO MAGISTRETTI,
7567,2,1,SAMBONET ROBERTO,20071004,0,ROBERTO SAMBONET,ROBERTO SAMBONET,ROBERTO SAMBONET,
7568,2,4,ZANUSO MARCO,20071004,0,MARCO ZANUSO,MARCO ZANUSO,MARCO ZANUSO,
7569,2,1,CEVA BIANCA,,0,BIANCA CEVA,BIANCA CEVA,BIANCA CEVA,
7570,2,34,BONATTI WALTER,20220620,0,WALTER BONATTI,WALTER BONATTI,WALTER BONATTI,
7571,2,27,ZAVATTINI CESARE,20220921,0,CESARE ZAVATTINI,CESARE ZAVATTINI,CESARE ZAVATTINI,
7582,2,4,GADDA CARLO EMILIO,,0,CARLO EMILIO GADDA,CARLO EMILIO GADDA,CARLO EMILIO GADDA,
7583,2,1,FERRARI VIRGILIO,19910423,0,VIRGILIO FERRARI,VIRGILIO FERRARI,VIRGILIO FERRARI,
7584,2,1,BAUER RICCARDO,19910422,0,RICCARDO BAUER,RICCARDO BAUER,RICCARDO BAUER,
7585,2,1,PARRI FERRUCCIO,19910423,0,FERRUCCIO PARRI,FERRUCCIO PARRI,FERRUCCIO PARRI,
7586,2,1,GUTEMBERG JOHANN,20100112,0,JOHANN GUTEMBERG,JOHANN GUTEMBERG,JOHANN GUTEMBERG,
7587,2,1,DAIMLER GOTTLIEB WILHELM,20060517,0,GOTTLIEB WILHELM DAIMLER,GOTTLIEB WILHELM DAIMLER,GOTTLIEB WILHELM DAIMLER,
7588,2,3,PESCE GIOVANNI,20170908,0,GIOVANNI PESCE,GIOVANNI PESCE,GIOVANNI PESCE,
7589,2,21,HO FENG SHAN,20180315,0,FENG SHAN HO,FENG SHAN HO,FENG SHAN HO,
7601,2,20,VITTIME ITALIANE DEI GULAG (IN MEMORIA DELLE),20051110,0,DELLE VITTIME ITALIANE NEI GULAG,DELLE VITTIME ITALIANE NEI GULAG,IN MEMORIA DELLE VITTIME ITALIANE NEI GULAG,
7602,2,1,GENTILE GIOVANNI,20060706,0,GIOVANNI GENTILE,GIOVANNI GENTILE,GIOVANNI GENTILE,
7603,2,1,MUSATTI CESARE,20060609,0,CESARE MUSATTI,CESARE MUSATTI,CESARE MUSATTI,
7604,2,1,SUMATRA,20060706,0,SUMATRA,SUMATRA,SUMATRA,
7605,2,27,BENE CARMELO,20071018,0,CARMELO BENE,CARMELO BENE,CARMELO BENE,
7606,2,27,BOMPIANI VALENTINO,20080512,0,VALENTINO BOMPIANI,VALENTINO BOMPIANI,VALENTINO BOMPIANI,
7607,2,1,NEGRI MARIO,20081021,0,MARIO NEGRI,MARIO NEGRI,MARIO NEGRI,
7608,2,27,BONELLI GIANLUIGI,20210610,0,GIANLUIGI BONELLI,GIANLUIGI BONELLI,GIANLUIGI BONELLI,
7609,2,27,GHEDINI LINO,20130216,0,LINO GHEDINI,LINO GHEDINI,,
7610,2,18,POLETTI ANGELO,20140410,0,ANGELO POLETTI,ANGELO POLETTI,ANGELO POLETTI,
7611,2,27,VIEIRA DE MELLO SERGIO,20150123,0,SERGIO VIERA DE MELLO,SERGIO VIERA DE MELLO,,
7612,2,27,ALLENDE SALVADOR,20160503,0,SALVADOR ALLENDE,SALVADOR ALLENDE,SALVADOR ALLENDE,
7613,2,27,BERTOLI PIERANGELO,20160506,0,PIERANGELO BERTOLI,PIERANGELO BERTOLI,,
7614,2,1,PASOLINI PIER PAOLO,20160506,0,PIER PAOLO PASOLINI,PIER PAOLO PASOLINI,PIER PAOLO PASOLINI,
7615,2,32,KILPIN HERBERT,20191216,0,HERBERT KILPIN,HERBERT KILPIN,HERBERT KILPIN,
7616,2,3,PIVANO FERNANDA,20210928,0,FERNANDA PIVANO,FERNANDA PIVANO,FERNANDA PIVANO,
8501,2,30,TANGENZIALE EST,19000101,0,TANGENZIALE EST,TANGENZIALE,INGRESSO EST ROSERIO,
8502,2,30,TANGENZIALE,,0,TANGENZIALE,TANGENZIALE,TANGENZIALE,
8503,2,30,TANGENZIALE,,0,TANGENZIALE,TANGENZIALE,TANGENZIALE,
8505,2,30,TANGENZIALE,,0,TANGENZIALE,TANGENZIALE,TANGENZIALE,
8506,2,30,TANGENZIALE,,0,TANGENZIALE,TANGENZIALE,TANGENZIALE,
8508,2,30,TANGENZIALE,,0,TANGENZIALE,TANGENZIALE,TANGENZIALE,
8510,2,29,SUPERSTRADA,,0,SUPERSTRADA,SUPERSTRADA,SUPERSTRADA,
8513,2,27,TUROLDO PADRE DAVID MARIA,20190625,0,PADRE DAVID MARIA TUROLDO,PADRE DAVID MARIA TUROLDO,PADRE DAVID MARIA TUROLDO,
8514,2,1,BESOZZI MADRE VIRGINIA,20190620,0,MADRE VIRGINIA BESOZZI,MADRE VIRGINIA BESOZZI,MADRE VIRGINIA BESOZZI,
8515,2,21,LOI EMANUELA E MORVILLO FRANCESCA,20191125,0,EMANUELA LOI E FRANCESCA MORVILLO,EMANUELA LOI E FRANCESCA MORVILLO,EMANUELA LOI E FRANCESCA MORVILLO,
8531,3,3,CROCIATE (DELLE),19410725,1996,DELLE CROCIATE,DELLE CROCIATE,DELLE CROCIATE,
8538,3,1,PAOLINO DI MILANO,,2007,PAOLINO DI MILANO,PAOLINO DI MILANO,PAOLINO DI MILANO,
8550,2,27,ANNARUMMA ANTONIO,20000701,0,ANTONIO ANNARUMMA,ANTONIO ANNARUMMA,ANTONIO ANNARUMMA,
8572,2,27,ARTISTI (DEGLI),20171111,0,DEGLI ARTISTI,DEGLI ARTISTI,DEGLI ARTISTI,
8573,2,27,VITTIME DI VIA PALESTRO,20150929,0,VITTIME DI VIA PALESTRO,VITTIME DI VIA PALESTRO,VITTIME DI VIA PALESTRO,
8574,2,3,TOMASI DI LAMPEDUSA GIUSEPPE,20220722,0,GIUSEPPE TOMASI DI LAMPEDUSA,GIUSEPPE TOMASI DI LAMPEDUSA,GIUSEPPE TOMASI DI LAMPEDUSA,
8576,2,27,LAZZATI GIUSEPPE,20130622,0,GIUSEPPE LAZZATI,GIUSEPPE LAZZATI,GIUSEPPE LAZZATI,
8577,2,27,MAURO FEDERICO,20210907,0,FEDERICO MAURO,FEDERICO MAURO,FEDERICO MAURO,
8580,2,27,ALPI ILARIA,20210713,0,ILARIA ALPI,ILARIA ALPI,,
8581,2,3,MATTARELLA PIERSANTI,20210422,0,PIERSANTI MATTARELLA,PIERSANTI MATTARELLA,PIERSANTI MATTARELLA,
9000,2,2,DECUMANO,20210501,0,DECUMANO,DECUMANO,DECUMANO,
9001,2,7,EXPO 2015,20210501,0,EXPO 2015,EXPO 2015,EXPO DUEMILAEQUINDICI,
9002,2,2,LEVI-MONTALCINI RITA,20210501,0,RITA LEVI-MONTALCINI,RITA LEVI-MONTALCINI,RITA LEVI-MONTALCINI,
9800,3,1,PASQUIROLO,,1972,PASQUIROLO,PASQUIROLO,,
9801,3,1,PERTUSATI FRANCESCO,,1970,PERTUSATI FRANCESCO,PERTUSATI FRANCESCO,,
9802,3,13,NAVIGLIO MARTESANA,,1969,NAVIGLIO MARTESANA,NAVIGLIO MARTESANA,,
9803,3,1,ALTACOMBA,,1948,ALTACOMBA,ALTACOMBA,ALTACOMBA,
9804,3,1,SCHEIBLER FELICE,,2021,SCHEIBLER FELICE,FELICE SCHEIBLER,SCHEIBLER FELICE,
9805,3,1,QUARTO OGGIARO,19660121,1967,QUARTO OGGIARO,QUARTO OGGIARO,,
9806,3,1,CAPUA,,1967,CAPUA,CAPUA,CAPUA,
9807,3,3,MERCATO TICINESE,,1924,MERCATO TICINESE,MERCATO TICINESE,MERCATO TICINESE,
9808,3,1,BASSI AGOSTINO,,2021,BASSI AGOSTINO,AGOSTINO BASSI,,
9809,3,1,SEREGNO,,2021,SEREGNO,SEREGNO,,
9810,3,3,SONCINO STAMPA,,1924,SONCINO STAMPA,SONCINO STAMPA,SONCINO STAMPA,
9811,3,3,BONOMI ERMETE,,1924,ERMETE BONOMI,ERMETE BONOMI,,
9812,3,3,REDIPUGLIA,,2021,REDIPUGLIA,REDIPUGLIA,REDIPUGLIA,
9813,3,1,SCALO MERCI,,1951,SCALO MERCI,SCALO MERCI,SCALO MERCI,
9814,3,1,MUSOCCO,,1924,MUSOCCO,MUSOCCO,,
9815,3,11,VENTOTTO OTTOBRE,,1945,VENTOTTO OTTOBRE,VENTOTTO OTTOBRE,VENTOTTO OTTOBRE,
9816,3,1,ZENO (SAN),,1960,SAN ZENO,SAN ZENO,SAN ZENO,
9817,3,11,ROMA,,1945,ROMA,ROMA,ROMA,
9818,3,2,PORTA MONFORTE (DI),,1923,DI PORTA MONFORTE,DI PORTA MONFORTE,DI PORTA MONFORTE,
9819,3,2,PRINCIPE UMBERTO,,1923,PRINCIPE UMBERTO,PRINCIPE UMBERTO,PRINCIPE UMBERTO,
9820,3,2,PORTA GARIBALDI (DI),,1923,DI PORTA GARIBALDI,DI PORTA GARIBALDI,DI PORTA GARIBALDI,
9821,3,2,PORTA MAGENTA (DI),,1923,DI PORTA MAGENTA,DI PORTA MAGENTA,DI PORTA MAGENTA,
9822,3,2,PORTA GENOVA (DI),,1923,DI PORTA GENOVA,DI PORTA GENOVA,DI PORTA GENOVA,
9823,3,2,ROTARI,,1946,ROTARI,ROTARI,ROTARI,
9824,3,7,POZZOBONELLI,,1946,POZZOBONELLI,POZZOBONELLI,POZZOBONELLI,
9825,3,1,DINA GIACOMO,,1932,GIACOMO DINA,GIACOMO DINA,GIACOMO DINA,
9826,3,7,PERUZZI UBALDINO,,1957,UBALDINO PERUZZI,UBALDINO PERUZZI,UBALDINO PERUZZI,
9827,3,1,LONGHI PIETRO,,1928,PIETRO LONGHI,PIETRO LONGHI,PIETRO LONGHI,
9828,3,2,BASILICATA,,1947,BASILICATA,BASILICATA,BASILICATA,
9829,3,1,PIRELLI GIOVANNI,,1925,GIOVANNI PIRELLI,GIOVANNI PIRELLI,GIOVANNI PIRELLI,
9830,3,1,CORIO (DEI),,1936,DEI CORIO,DEI CORIO,DEI CORIO,
9831,3,1,TENAGLIE (DELLE),,1935,DELLE TENAGLIE,DELLE TENAGLIE,DELLE TENAGLIE,
9832,3,1,CECCARELLI UGO,,1941,UGO CECCARELLI,UGO CECCARELLI,UGO CECCARELLI,
9833,3,1,LAVORATORI (DEI),,1935,DEI LAVORATORI,DEI LAVORATORI,DEI LAVORATORI,
9834,3,1,UGUAGLIANZA,,1935,UGUAGLIANZA,UGUAGLIANZA,UGUAGLIANZA,
9835,3,4,OPORTO,,1935,OPORTO,OPORTO,OPORTO,
9836,3,1,MORIANA (DEI CONTI DI),,1950,DEI CONTI DI MORIANA,DEI CONTI DI MORIANA,DEI CONTI DI MORIANA,
9837,3,1,MACCARI CESARE,,1945,CESARE MACCARI,CESARE MACCARI,CESARE MACCARI,
9838,3,1,FARNESE ELISABETTA,,1945,ELISABETTA FARNESE,ELISABETTA FARNESE,ELISABETTA FARNESE,
9839,3,1,SIVIGLIA,,1952,SIVIGLIA,SIVIGLIA,SIVIGLIA,
9840,3,14,PORTA GARIBALDI (DI),,1951,DI PORTA GARIBALDI,DI PORTA GARIBALDI,DI PORTA GARIBALDI,
9841,3,1,MONFERRATO SALVATORE (SAN),,1951,SAN SALVATORE MONFERRATO,SAN SALVATORE MONFERRATO,SAN SALVATORE MONFERRATO,
9842,3,1,FIGINO,,1951,FIGINO,FIGINO,FIGINO,
9843,3,14,PORTA GENOVA,,1951,PORTA GENOVA,PORTA GENOVA,PORTA GENOVA,
9844,3,1,PINI ERMENEGILDO,,1935,ERMENEGILDO PINI,ERMENEGILDO PINI,ERMENEGILDO PINI,
9845,3,1,SESIA,,1932,SESIA,SESIA,SESIA,
9846,3,2,REGINA ELENA,,1944,REGINA ELENA,REGINA ELENA,REGINA ELENA,
9847,3,3,PRINCIPESSA MARIA JOSE',19301002,1944,PRINCIPESSA MARIA JOSE',PRINCIPESSA MARIA JOSE',PRINCIPESSA MARIA JOSE',
9858,3,3,ALBANIA,,1944,ALBANIA,ALBANIA,ALBANIA,
9859,3,1,ALBANIA,,1945,ALBANIA,ALBANIA,ALBANIA,
9860,3,1,MACELLO,,1932,MACELLO,MACELLO,MACELLO,
9861,3,1,ARNO,,1938,ARNO,ARNO,ARNO,
9862,3,7,CIMITERO DI MUSOCCO,19280201,1938,CIMITERO DI MUSOCCO,CIMITERO DI MUSOCCO,CIMITERO DI MUSOCCO,
9863,3,7,STAZIONE NORD,,1928,STAZIONE NORD,STAZIONE NORD,STAZIONE NORD,
9864,3,1,AVERSA GIUSEPPE,,1945,GIUSEPPE AVERSA,GIUSEPPE AVERSA,GIUSEPPE AVERSA,
9865,3,1,LITTA MODIGNANI ALBERTO,,1945,ALBERTO LITTA MODIGNANI,ALBERTO LITTA MODIGNANI,ALBERTO LITTA MODIGNANI,
9866,3,1,MANZITTI NICOLA,,1945,NICOLA MANZITTI,NICOLA MANZITTI,NICOLA MANZITTI,
9867,3,7,STADIO (DELLO),20070119,2007,DELLO STADIO,DELLO STADIO,DELLO STADIO,
9868,3,1,MILITE IGNOTO,,1932,MILITE IGNOTO,MILITE IGNOTO,MILITE IGNOTO,
9869,3,1,AMBA ALAGI,19320304,2021,AMBA ALAGI,AMBA ALAGI,AMBA ALAGI,
9870,3,1,INSEGNAMENTO,,1932,INSEGNAMENTO,INSEGNAMENTO,INSEGNAMENTO,
9871,3,1,COSTITUZIONE,,1932,COSTITUZIONE,COSTITUZIONE,COSTITUZIONE,
9872,3,1,MARTESANA,,1932,MARTESANA,MARTESANA,MARTESANA,
9873,3,7,MERCATO ROMANA,,1932,MERCATO ROMANA,MERCATO ROMANA,MERCATO ROMANA,
9874,3,3,BALDINI FRANCO,19320304,1945,FRANCO BALDINI,FRANCO BALDINI,FRANCO BALDINI,
9875,3,5,VIGEVANO,,2021,VIGEVANO,VIGEVANO,VIGEVANO,
9876,3,3,MACELLO,,1932,MACELLO,MACELLO,MACELLO,
9877,3,3,PORPORA NICOLA ANTONIO,,1932,NICOLA ANTONIO PORPORA,NICOLA ANTONIO PORPORA,NICOLA ANTONIO PORPORA,
9878,3,1,PLAVA,19280201,2021,PLAVA,PLAVA,PLAVA,
9879,3,1,TIGLI (DEI),19280201,1929,DEI TIGLI,DEI TIGLI,DEI TIGLI,
9880,3,1,CISTERCENSI (DEI),,1972,DEI CISTERCENSI,DEI CISTERCENSI,DEI CISTERCENSI,
9881,3,17,SALA (DELLA),,1964,DELLA SALA,DELLA SALA,DELLA SALA,
9882,3,3,MORSENCHIO,,1945,MORSENCHIO,MORSENCHIO,MORSENCHIO,
9883,3,1,GUALDINA,19290327,1964,GUALDINA,GUALDINA,GUALDINA,
9884,3,2,ITALIA,,2021,ITALIA,ITALIA,ITALIA,
9885,3,1,BUSENTO,19301002,1940,BUSENTO,BUSENTO,BUSENTO,
9886,3,25,STAZIONE (ALLA),,1930,ALLA STAZIONE,ALLA STAZIONE,ALLA STAZIONE,
9887,3,2,BIANCHI MICHELE,19301002,1945,MICHELE BIANCHI,MICHELE BIANCHI,MICHELE BIANCHI,
9888,3,25,CHIARAVALLE (PER),,1930,PER CHIARAVALLE,PER CHIARAVALLE,PER CHIARAVALLE,
9889,3,1,AVELLINO,19301002,2021,AVELLINO,AVELLINO,AVELLINO,
9890,3,1,BRINDISI,,1960,BRINDISI,BRINDISI,BRINDISI,
9891,3,1,FORLI',,1960,FORLI',FORLI',FORLI',
9892,3,1,POTENZA,19301002,1960,POTENZA,POTENZA,POTENZA,
9893,3,1,CATANZARO,19301002,1960,CATANZARO,CATANZARO,CATANZARO,
9894,3,25,VIGEVANESE (PROVINCIALE),,1930,PROVINCIALE VIGEVANESE,PROVINCIALE VIGEVANESE,PROVINCIALE VIGEVANESE,
9895,3,25,CASCINA BOFFALORA (ALLA),,1930,ALLA CASCINA BOFFALORA,ALLA CASCINA BOFFALORA,ALLA CASCINA BOFFALORA,
9896,3,1,GALIMBERTI ANGELO,19280512,1966,ANGELO GALIMBERTI,ANGELO GALIMBERTI,ANGELO GALIMBERTI,
9897,3,1,GABELLI ARISTIDE,19280512,1945,ARISTIDE GABELLI,ARISTIDE GABELLI,ARISTIDE GABELLI,
9898,3,1,TROTTER,19280512,1945,TROTTER,TROTTER,TROTTER,
9899,3,1,MONTALDI LUIGI,19280518,1966,LUIGI MONTALDI,LUIGI MONTALDI,LUIGI MONTALDI,
9900,3,1,BELLATI ANTONIO,,1945,ANTONIO BELLATI,ANTONIO BELLATI,ANTONIO BELLATI,
9901,3,1,BAGGIO,19280518,1945,BAGGIO,BAGGIO,BAGGIO,
9902,3,3,ASSO MARIO,,1945,MARIO ASSO,MARIO ASSO,MARIO ASSO,
9905,3,1,FILANGIERI,,1955,FILANGIERI,FILANGIERI,FILANGIERI,
9906,3,4,MERCANTI ARTURO,,1947,ARTURO MERCANTI,ARTURO MERCANTI,ARTURO MERCANTI,
9907,3,1,ROCCA CESARE E LIDIA,,1945,CESARE E LIDIA ROCCA,CESARE E LIDIA ROCCA,CESARE E LIDIA ROCCA,
9908,3,21,ARDITI (DEGLI),19380407,1945,DEGLI ARDITI,DEGLI ARDITI,DEGLI ARDITI,
9909,3,1,PLATANI (DEI),19380407,1966,DEI PLATANI,DEI PLATANI,DEI PLATANI,
9910,3,1,PALME (DELLE),19380407,2022,DELLE PALME,DELLE PALME,DELLE PALME,
9911,3,5,STRETTA DEI MORTI,,1938,STRETTA DEI MORTI,STRETTA DEI MORTI,STRETTA DEI MORTI,
9913,3,1,BISCIOIA,19290327,1942,BISCIOIA,BISCIOIA,BISCIOIA,
9914,3,3,VENTIDUE MARZO,,1942,VENTIDUE MARZO,VENTIDUE MARZO,VENTIDUE MARZO,
9915,3,3,BARBERINI,,1945,BARBERINI,BARBERINI,BARBERINI,
9916,3,3,GIANI NICOLO',,1945,NICOLO' GIANI,NICOLO' GIANI,NICOLO' GIANI,
9917,3,4,POSTA (DELLA),,1946,DELLA POSTA,DELLA POSTA,DELLA POSTA,
9918,3,1,CHIESA MARIO,,1945,MARIO CHIESA,MARIO CHIESA,MARIO CHIESA,
9919,3,1,FASCIO (DEL),,1946,DEL FASCIO,DEL FASCIO,DEL FASCIO,
9920,3,4,NIRONE,,2022,NIRONE,NIRONE,NIRONE,
9921,3,1,NULLI GLAUCO,19290327,1944,GLAUCO NULLI,GLAUCO NULLI,GLAUCO NULLI,
9922,3,1,VARESINETTA,19290327,1939,VARESINETTA,VARESINETTA,VARESINETTA,
